,expected_ul,expected_ur,real_ul,real_ur
3192,4.04, 2.15, 2.71, 2.06
2217,5.898949321477744,8.330447936571792,5.966592788696289,7.132617473602295
1006,6.469053624061882,4.523368303970203,6.3028130531311035,5.233123302459717
634,7.8375187739893715,5.332722186424185,6.881195545196533,5.679567813873291
3402,0.30, 5.13, 2.32, 3.18
2344,6.308501831850311,4.902082856246345,6.284011363983154,5.344074249267578
2414,8.09712583567949,6.547418305655669,6.99070405960083,6.3992204666137695
3360,2.74, 1.53, 2.97, 0.02
1583,7.67143840479168,7.635198347554037,6.862826347351074,6.882004737854004
2917,6.122228928844674,7.551323558326159,6.150889873504639,6.902743816375732
3441,2.26, 5.66, 2.48, 2.85
2965,5.132738922901086,5.154212012611922,5.5291666984558105,5.618733882904053
699,7.142240971768175,7.383764284595187,6.632896423339844,6.745936870574951
895,7.350571876778715,4.699827751933984,6.708878040313721,5.111548900604248
1899,5.173811339482887,7.665755675838949,5.542524337768555,6.876399040222168
1472,6.399140066217672,5.154293013067931,6.41950798034668,5.76474666595459
470,6.121700467446524,8.494954602350868,6.1444926261901855,6.972465515136719
2238,5.709929030629893,5.016625733605642,5.945860862731934,5.3896260261535645
1576,4.329655923791862,4.979540037821622,4.7687458992004395,5.7646918296813965
2477,5.820418141863654,4.844784299627777,6.001204013824463,5.38960075378418
1386,4.799672545105445,5.613230339090501,5.220012664794922,5.991447448730469
1143,5.762047460969978,4.62176524655831,5.974414825439453,5.216253280639648
1984,8.484022719136417,7.920031320534718,7.124581336975098,6.987193584442139
1306,5.863363832771734,5.690164312254228,6.011845111846924,5.968328952789307
2364,7.20950308645547,7.0033591163713735,6.640517711639404,6.6728739738464355
466,4.333459926435392,4.742032129814557,4.719440460205078,5.302860260009766
2750,8.03367932515151,5.274549398182614,6.983848571777344,5.657999038696289
1592,8.222640107932072,7.6369093714803284,7.059975624084473,6.889956951141357
2306,4.872495236083123,6.836492448354722,5.244132041931152,6.606293678283691
2149,4.51766690844556,8.359291601121146,4.891927242279053,7.21211051940918
1230,4.491336706891902,7.933169892931429,4.905954360961914,7.058781623840332
1610,4.676193102160494,8.06790047965538,5.178019046783447,7.055268287658691
124,7.005617131542111,7.458316553338744,6.570772647857666,6.7743730545043945
3405,2.03, 2.18, 3.10, 2.73
1511,7.1781540895385545,5.0180500640713674,6.692687034606934,5.411351203918457
818,5.596621733443965,5.912449689044013,5.869039058685303,6.131526470184326
890,7.350571876778715,4.699827751933984,6.7525553703308105,5.114127159118652
2378,7.278876197895297,6.446800428175513,6.693058967590332,6.339641094207764
3026,2.14, 5.39, 2.54, 2.69
2764,6.465570095279426,8.480419147201207,6.355123043060303,7.210100173950195
1742,6.143526129948782,4.482109878820415,6.152711868286133,4.956112861633301
3214,1.82, 4.44, 1.06, 2.77
3373,3.49, 2.89, 2.90, 2.90
3591,2.57, 0.46, 3.00, 0.78
3286,3.81, 0.16, 2.32, 1.54
1332,5.732352877405256,7.712405231245085,5.894998550415039,6.97882080078125
668,7.8690686204756295,7.778260234295344,6.887001037597656,6.914337635040283
131,8.355447580780506,8.259830008591209,7.070739269256592,7.017147541046143
2269,8.33009112929117,4.956403685446416,7.069940567016602,5.389399528503418
860,6.731685217879291,7.735655773954712,6.420013427734375,6.933864116668701
1001,6.469053624061882,4.523368303970203,6.282674789428711,5.0218939781188965
245,7.527611904903098,5.869924453547432,6.821256637573242,5.960914134979248
2424,8.590431281306838,7.3266482000651445,7.163198471069336,6.763944149017334
3483,4.78, 5.66, 2.80, 2.87
1974,5.490168434605798,4.508510133701339,5.765239715576172,4.910956859588623
3247,2.21, 2.71, 0.59, 0.85
887,7.134850940825273,7.873483835118763,6.6193437576293945,6.952568531036377
1310,4.555681624751866,5.978297273546386,5.052762031555176,6.129819393157959
2373,7.278876197895297,6.446800428175513,6.684852600097656,6.337381362915039
1061,4.607208629178763,7.621184276772095,5.0648579597473145,6.852753162384033
2065,6.259851120982756,5.933193298182134,6.206578254699707,6.060337543487549
95,5.978557849447959,7.3618317019176835,6.054413795471191,6.677644729614258
1095,7.785327827879713,8.116303817822034,6.881064414978027,7.030411720275879
1416,5.93930993093895,4.407693405802191,6.123912334442139,5.206523418426514
1604,4.812831587262243,7.649990921490103,5.255601406097412,6.9267683029174805
3204,2.19, 4.23, 2.16, 2.88
2097,6.543653318732075,5.0219967212590015,6.30308198928833,5.501602649688721
1732,6.724298831059519,4.444699601713287,6.471806049346924,4.904520034790039
1769,5.127965645634222,6.493416087971241,5.519033908843994,6.416479110717773
1257,6.540302760140021,5.627231750510897,6.43066930770874,5.855497360229492
1451,8.019130030578777,6.491519094542802,6.994185924530029,6.400431156158447
549,7.5945700712695485,8.23022424109473,6.7686567306518555,7.115741729736328
425,5.052752467634598,4.752743778538872,5.473958492279053,5.217996120452881
2366,7.20950308645547,7.0033591163713735,6.633627414703369,6.679722309112549
3321,0.24, 3.36, 2.09, 1.57
1543,4.914184508060675,7.965851899643497,5.356109619140625,7.029918193817139
1421,6.202186610381363,5.7274210400298955,6.211334705352783,5.978853702545166
1954,8.2980779951583,7.978787638477723,7.045080184936523,7.031168460845947
1433,7.661981089497866,6.241735410698146,6.810388565063477,6.30769681930542
2572,4.486790544985517,5.969755683636615,4.956915855407715,6.060532093048096
338,7.979504569188816,7.710265215426131,6.9412312507629395,6.856787204742432
2281,8.55275870436353,6.781724778202621,7.1643595695495605,6.528771877288818
2837,7.524332063229195,6.329014575609134,6.796133518218994,6.32460880279541
2627,4.938101007612459,7.537528696345408,5.328062534332275,6.887651443481445
2954,6.570162621575066,7.310409635398972,6.374721527099609,6.813889503479004
18,5.084651951333345,7.54755676592945,5.46531343460083,6.853972434997559
1865,7.590090385666892,5.839207894339654,6.8250908851623535,5.9953179359436035
557,7.5945700712695485,8.23022424109473,6.786397457122803,7.0877156257629395
515,4.609674512575268,4.872984313121305,5.008352279663086,5.40189266204834
2802,7.007641680825226,4.57807210131511,6.632774829864502,5.053223609924316
1118,4.921119911988125,7.281542078937929,5.317497730255127,6.744120121002197
1730,6.724298831059519,4.444699601713287,6.501718044281006,4.878964424133301
2565,6.494101349556834,6.249892778261121,6.331031322479248,6.274341583251953
1996,5.6316954727626465,4.919774956554308,5.883541584014893,5.330248832702637
613,7.827798733960907,4.334762232554842,6.928972244262695,4.782249927520752
1690,8.404046816511814,6.490159795692465,7.1431074142456055,6.396062850952148
1884,7.1634549780416545,7.3524891205185545,6.6409149169921875,6.804615497589111
2569,4.486790544985517,5.969755683636615,4.974477767944336,6.109922409057617
1813,5.077524219203911,4.309465147195566,5.558262348175049,4.793952465057373
3264,2.05, 5.93, 2.65, 2.98
3575,0.29, 2.17, 1.36, 3.01
2654,6.702910275425484,6.983551583855622,6.413660526275635,6.608021259307861
1304,5.863363832771734,5.690164312254228,5.991447448730469,5.972506523132324
1476,6.399140066217672,5.154293013067931,6.335104942321777,5.576171398162842
2375,7.278876197895297,6.446800428175513,6.6834611892700195,6.337555408477783
3549,1.15, 5.31, 0.81, 2.84
242,7.527611904903098,5.869924453547432,6.797764301300049,5.9460835456848145
3225,1.60, 4.92, 1.21, 3.03
929,7.735355906652821,8.091514896014633,6.874876022338867,7.004521369934082
2668,8.390287279271307,6.706221478959221,7.08804988861084,6.489367961883545
802,4.921344147058171,4.4645732206082815,5.286440849304199,4.682535648345947
2474,5.820418141863654,4.844784299627777,5.974442958831787,5.29962682723999
1020,5.876854002622725,7.502704996898639,5.982848644256592,6.868069648742676
1685,5.635742407701582,6.072885809047759,5.934704303741455,6.191227912902832
832,4.318525983676661,5.196992209445714,4.785197734832764,5.61855411529541
980,7.049584560660559,5.373584378867161,6.5556793212890625,5.7462029457092285
626,7.884175891263672,6.346624111959618,6.879884719848633,6.318242073059082
820,8.419428866872016,8.18248587518804,7.118843078613281,7.082336902618408
2858,4.777792202757764,7.7374607710328815,5.215871810913086,6.967365741729736
3122,4.52, 3.69, 2.63, 2.68
2119,8.541537358645897,5.161862322008931,7.1756181716918945,5.573065757751465
2974,8.061027788216457,4.368315294799131,7.033669948577881,4.926819324493408
3435,2.29, 0.02, 2.60, 2.28
1803,8.588725978937628,7.983107156759171,7.181859970092773,7.0120391845703125
1616,4.676193102160494,8.06790047965538,5.1118974685668945,7.091997146606445
679,4.891802247862505,5.648983865189146,5.2285380363464355,5.971973419189453
1618,4.676193102160494,8.06790047965538,5.097587585449219,7.110858917236328
2586,4.886019971398443,4.794746740974804,5.368722915649414,5.209999084472656
1308,5.863363832771734,5.690164312254228,6.046525001525879,5.935452461242676
2744,6.412234786652339,8.268463175777713,6.305324554443359,7.11553955078125
2673,5.719829685319695,5.419406042220746,5.953545570373535,5.755150318145752
508,5.712034673205158,5.569806680267073,5.939888954162598,5.861435890197754
2897,7.704189570585749,5.085072408733654,6.859665870666504,5.548910617828369
1152,7.334916617192277,5.236674447082557,6.66976261138916,5.658613204956055
1985,8.484022719136417,7.920031320534718,7.130599498748779,7.00115966796875
362,8.005128766144633,6.4172867279501835,6.92581033706665,6.317004680633545
3093,2.33, 2.35, 2.41, 0.02
3539,4.17, 5.12, 3.14, 3.36
2360,7.20950308645547,7.0033591163713735,6.698489189147949,6.640334606170654
612,7.827798733960907,4.334762232554842,6.947232723236084,4.770319938659668
1873,5.702165203769442,5.050262756283153,5.959489345550537,5.426008701324463
592,7.069281772809048,4.855182908976487,6.602426052093506,5.328701019287109
83,5.801997738914142,5.6788778457116385,6.025663375854492,5.786423683166504
1523,7.459007144388291,6.931399289528811,6.788724899291992,6.590630054473877
1196,5.370539318697197,4.703255240576165,5.7111968994140625,5.184364318847656
538,6.344696082912446,8.02297902802552,6.203768730163574,7.061833381652832
3530,4.20, 4.92, 3.28, 3.32
2491,6.378349005400046,6.774184333722713,6.310892581939697,6.4973320960998535
2251,7.995410974711108,6.475854982827733,6.98015022277832,6.421885967254639
280,4.862476116927101,5.4903838186064196,5.358468532562256,5.704847812652588
3019,1.44, 0.86, 0.46, 0.57
2204,4.66342528825023,7.210706933048945,5.065348148345947,6.714958190917969
46,6.547113832551178,7.478785611924536,6.369715213775635,6.7961578369140625
76,7.476384037502522,6.2449607009600046,6.776371002197266,6.1104302406311035
1054,5.8889979450622585,7.447364853870637,5.9784321784973145,6.832996368408203
1088,5.631648176213973,4.875059370162072,5.886483192443848,5.3297576904296875
683,4.891802247862505,5.648983865189146,5.232175350189209,5.968973636627197
1589,8.222640107932072,7.6369093714803284,7.066648960113525,6.898275852203369
2081,5.677710652531159,6.674367036827218,5.867224216461182,6.522999286651611
2453,6.810090889390995,4.375338402928269,6.497302055358887,4.838052749633789
3084,6.13, 3.91, 2.71, 2.65
2606,8.328110113424827,6.053018733581053,7.0658183097839355,6.099968433380127
3377,3.78, 3.56, 3.07, 2.71
2765,6.465570095279426,8.480419147201207,6.348316669464111,7.260354518890381
2169,7.733930871942083,5.619183001275964,6.844036102294922,5.8989644050598145
306,5.838321190318604,8.323114469902197,5.982201099395752,7.088785171508789
447,5.258592184634205,5.5683582750570055,5.571556568145752,5.880384922027588
2541,4.716733344357909,5.763487967909984,5.072860240936279,6.03954553604126
1422,6.202186610381363,5.7274210400298955,6.199602127075195,5.98583459854126
3331,2.60, 4.00, 2.37, 2.26
2313,7.884367351548929,7.0449047139700625,6.887329578399658,6.601197719573975
2460,4.566663350250714,5.99269800619192,5.098155498504639,6.067530155181885
3551,3.18, 5.90, 3.23, 2.92
3177,1.79, 2.17, 0.00, 0.01
3615,2.27, 0.26, 2.58, 2.61
3529,4.28, 4.65, 3.28, 3.22
1222,5.068120083991049,8.59978644515698,5.4521918296813965,7.294558048248291
2265,8.20564725823152,8.413125276320319,7.021738529205322,7.20098352432251
331,7.979504569188816,7.710265215426131,6.949224472045898,6.85556697845459
1225,5.068120083991049,8.59978644515698,5.447925567626953,7.3068108558654785
3584,4.81, 1.69, 2.80, 1.55
1033,5.9263916388631355,4.787312008795984,6.09060525894165,5.228547096252441
2110,7.160027311960697,4.469660784005115,6.6056647300720215,5.019868850708008
360,8.005128766144633,6.4172867279501835,6.928237438201904,6.325214385986328
732,8.227711564742117,4.467832295974009,7.087247371673584,4.8537187576293945
2749,8.03367932515151,5.274549398182614,6.979501724243164,5.707839012145996
2697,8.406823265207112,4.4682565174681965,7.146368980407715,4.920457363128662
14,5.084651951333345,7.54755676592945,5.446000576019287,6.897484302520752
310,7.2566309047939965,8.250963616369923,6.675155162811279,7.060240745544434
9,5.084651951333345,7.54755676592945,5.455665588378906,6.889388561248779
1024,5.876854002622725,7.502704996898639,6.007413864135742,6.844730854034424
3243,5.17, 2.81, 2.71, 2.23
228,5.650602716650101,4.47251831636119,5.972198009490967,4.828127861022949
3162,3.66, 3.89, 2.72, 2.64
479,4.916195695629144,8.034575002857268,5.296882152557373,7.088685035705566
2427,8.590431281306838,7.3266482000651445,7.158386707305908,6.760474681854248
2483,4.586434034488656,7.453924698855022,5.03965950012207,6.864391326904297
1609,4.676193102160494,8.06790047965538,5.187436580657959,7.055135726928711
2064,6.259851120982756,5.933193298182134,6.209767818450928,6.115066051483154
2105,6.589991447327363,8.506751999025825,6.368574619293213,7.242965221405029
3510,4.82, 4.78, 2.81, 3.32
3150,5.76, 1.60, 2.86, 0.21
791,5.895333992008506,7.6775910835111505,5.998514175415039,6.946846961975098
2576,4.486790544985517,5.969755683636615,4.998457908630371,6.094794273376465
587,5.702446858739156,7.049413697757441,5.90326452255249,6.688940525054932
3126,3.62, 3.48, 2.32, 2.13
343,5.671097345751016,4.3921623125251354,5.934842586517334,4.835062026977539
164,7.935064036539107,6.946693916317449,6.96200704574585,6.491767406463623
3051,5.16, 1.72, 2.72, 2.52
1474,6.399140066217672,5.154293013067931,6.373813152313232,5.556140899658203
2221,7.0673486907297,6.929700228482164,6.574635028839111,6.599347114562988
185,6.613053153398422,6.294533894261308,6.408267498016357,6.1778717041015625
2300,4.872495236083123,6.836492448354722,5.216169357299805,6.598876476287842
3298,2.62, 2.11, 0.12, 0.49
862,6.731685217879291,7.735655773954712,6.445041656494141,6.911379814147949
222,5.650602716650101,4.47251831636119,5.940749168395996,4.921993732452393
1080,5.631648176213973,4.875059370162072,5.906198501586914,5.2934136390686035
1181,5.548512306258504,7.353247459344164,5.815617084503174,6.757981777191162
3434,2.43, 3.60, 2.70, 2.78
3054,5.94, 3.16, 2.98, 2.91
2761,6.465570095279426,8.480419147201207,6.350264072418213,7.262077808380127
779,7.155683167797275,6.419287731149939,6.616979122161865,6.3924078941345215
2742,6.412234786652339,8.268463175777713,6.308795928955078,7.131851673126221
477,6.121700467446524,8.494954602350868,6.171967029571533,7.237561225891113
1634,5.317372765182364,5.720571758579817,5.724180221557617,5.949422359466553
1291,8.356492845214389,5.852488417975344,7.1194167137146,6.016225814819336
2276,8.33009112929117,4.956403685446416,7.097893238067627,5.363964080810547
2798,4.938495244824031,7.71113044620262,5.406289100646973,6.937610149383545
2799,7.007641680825226,4.57807210131511,6.622984886169434,5.099281311035156
2536,5.727173457905436,6.775442995152307,5.846369743347168,6.516931056976318
1224,5.068120083991049,8.59978644515698,5.449697971343994,7.308196544647217
2371,7.278876197895297,6.446800428175513,6.688876152038574,6.3479390144348145
3274,3.54, 2.88, 0.01, 0.01
996,7.713956176779773,4.988425149389483,6.875007152557373,5.399899005889893
2669,5.719829685319695,5.419406042220746,5.9426374435424805,5.762338161468506
884,7.134850940825273,7.873483835118763,6.6230149269104,6.954177379608154
2546,4.716733344357909,5.763487967909984,5.087502479553223,6.03776741027832
2691,8.406823265207112,4.4682565174681965,7.13323974609375,4.997525215148926
3267,1.77, 4.09, 1.60, 2.34
2335,4.774376289388529,7.568530100097914,5.2484660148620605,6.873505115509033
2179,5.593047572039868,8.276518127613834,5.7680344581604,7.216369152069092
1211,5.6429837767896425,6.04518904522045,5.837806701660156,6.190858840942383
930,7.735355906652821,8.091514896014633,6.873404502868652,7.012628555297852
432,5.7985119947631345,5.888907549889044,6.0112481117248535,5.978178977966309
203,4.929688087441889,7.293026421152751,5.324454307556152,6.7313103675842285
2370,7.278876197895297,6.446800428175513,6.689154624938965,6.3488688468933105
2770,7.026605275946748,8.33183334319532,6.584403991699219,7.196898460388184
2479,4.586434034488656,7.453924698855022,5.07677698135376,6.828671455383301
3308,0.72, 2.96, 1.75, 1.25
2021,5.889483111090121,5.650046550864201,5.957953453063965,5.93766975402832
1059,4.607208629178763,7.621184276772095,5.069604396820068,6.855692386627197
410,6.313083528757875,7.589912021006434,6.2164764404296875,6.8697967529296875
3352,0.21, 1.03, 0.00, 0.75
2845,8.068051598423148,8.116055085647053,6.982647895812988,7.086678981781006
3027,4.04, 4.39, 1.33, 2.51
1881,7.1634549780416545,7.3524891205185545,6.631283283233643,6.775004863739014
2594,6.145285591134277,6.333820091172475,6.125718593597412,6.336339473724365
511,4.609674512575268,4.872984313121305,5.049160480499268,5.329806804656982
381,5.008483164167971,7.598119378559796,5.373964786529541,6.856849670410156
2648,7.723624785523521,6.085916820424473,6.830447196960449,6.152569770812988
713,4.569167883819932,7.1379652252081796,5.044428825378418,6.649659633636475
671,6.4832862851861925,5.445967497248663,6.3108625411987305,5.752312183380127
3280,0.64, 3.64, 1.65, 1.48
118,4.510424753146376,5.848267008397068,4.987741470336914,5.9911088943481445
1578,4.329655923791862,4.979540037821622,4.761455535888672,5.776462554931641
2710,4.837027675248023,7.761848042517003,5.324552536010742,6.950188636779785
2046,8.229464947650031,7.395035298822575,7.036304473876953,6.750315189361572
2703,8.437113408920249,8.13132691063377,7.129144668579102,7.078967094421387
289,7.341364224392579,5.317270968081875,6.6897430419921875,5.661863803863525
768,7.139376144182922,5.397746537850151,6.635303020477295,5.7481513023376465
2115,7.160027311960697,4.469660784005115,6.637314796447754,4.998048305511475
2301,4.872495236083123,6.836492448354722,5.253141403198242,6.601043224334717
2975,8.061027788216457,4.368315294799131,7.0253167152404785,4.901285171508789
1155,7.334916617192277,5.236674447082557,6.668931484222412,5.645923614501953
2746,6.412234786652339,8.268463175777713,6.305563926696777,7.125763893127441
3068,4.18, 2.32, 2.65, 2.81
2834,7.524332063229195,6.329014575609134,6.827961444854736,6.282896041870117
3604,3.01, 5.36, 3.30, 2.96
3154,3.74, 3.50, 2.65, 2.23
3285,1.38, 5.87, 1.15, 2.74
324,7.11852950402589,7.474560089028042,6.6230149269104,6.710747718811035
3586,5.87, 6.01, 2.99, 2.92
1159,7.405337927413302,6.811268412611578,6.746847629547119,6.541241645812988
2684,5.6206890107593495,6.6181435273673115,5.883732318878174,6.444682598114014
1825,6.8755187076495226,4.660458933854239,6.545933723449707,5.148762226104736
40,6.547113832551178,7.478785611924536,6.3513689041137695,6.80696439743042
720,7.135618444588085,4.353378840391947,6.6361260414123535,4.8003010749816895
2789,4.938495244824031,7.71113044620262,5.425601005554199,6.898592472076416
15,5.084651951333345,7.54755676592945,5.4410014152526855,6.876619338989258
610,7.827798733960907,4.334762232554842,6.95327615737915,4.7564263343811035
2914,6.122228928844674,7.551323558326159,6.1598687171936035,6.8988142013549805
3097,4.19, 5.32, 2.68, 2.80
1708,8.006175300171117,5.156896631455204,6.991517543792725,5.516074180603027
1607,4.812831587262243,7.649990921490103,5.2642903327941895,6.909949779510498
3368,5.43, 3.90, 2.93, 2.83
3132,5.06, 4.21, 2.95, 2.69
1658,6.2299038921522625,5.670768450345758,6.173343181610107,5.9884843826293945
3282,4.42, 4.09, 2.59, 3.19
1868,7.590090385666892,5.839207894339654,6.817651271820068,5.996279239654541
1630,5.317372765182364,5.720571758579817,5.709692001342773,5.94680643081665
629,7.8375187739893715,5.332722186424185,6.87788724899292,5.6951117515563965
2614,5.613687299665616,5.945017629704764,5.796184062957764,6.080770015716553
1465,5.77667773097745,5.57668245395854,6.017165184020996,5.8157501220703125
1987,8.484022719136417,7.920031320534718,7.13822078704834,6.975030899047852
2497,6.378349005400046,6.774184333722713,6.311731815338135,6.500164031982422
981,7.049584560660559,5.373584378867161,6.555927276611328,5.748645305633545
638,7.8375187739893715,5.332722186424185,6.929707050323486,5.67789363861084
2212,5.898949321477744,8.330447936571792,5.9596848487854,7.208734512329102
527,6.416969679636741,5.214112787516757,6.316800594329834,5.606216907501221
1790,5.1465660555872805,5.004853091428609,5.489739418029785,5.498779773712158
2566,6.494101349556834,6.249892778261121,6.3109822273254395,6.198763370513916
3117,2.92, 0.84, 2.58, 2.43
900,6.801727060482529,8.340589518178161,6.4396257400512695,7.127183437347412
3303,3.54, 4.91, 1.16, 0.01
3413,0.91, 1.93, 0.74, 2.21
2976,8.061027788216457,4.368315294799131,7.031859397888184,4.908431053161621
3502,4.54, 0.32, 2.79, 2.67
3616,3.92, 0.68, 3.23, 2.61
2365,7.20950308645547,7.0033591163713735,6.634053707122803,6.624989032745361
3532,1.80, 4.93, 2.48, 3.38
1216,5.6429837767896425,6.04518904522045,5.817213535308838,6.230739116668701
656,8.45823688097778,4.745980904010715,7.116011142730713,5.212701320648193
763,7.139376144182922,5.397746537850151,6.6808342933654785,5.690701961517334
1989,5.6316954727626465,4.919774956554308,5.8408637046813965,5.37141752243042
2970,8.061027788216457,4.368315294799131,7.009062767028809,4.910122394561768
1287,6.210533911734225,5.324401773824645,6.169933319091797,5.756296634674072
3087,4.20, 3.59, 2.99, 2.38
1661,4.753743085021851,4.369499888731413,5.204771518707275,4.896855354309082
510,4.609674512575268,4.872984313121305,5.047187805175781,5.331724166870117
533,6.344696082912446,8.02297902802552,6.227106094360352,7.040524482727051
1082,5.631648176213973,4.875059370162072,5.864436626434326,5.305416107177734
3366,3.93, 0.38, 3.14, 1.28
1872,5.702165203769442,5.050262756283153,5.96345853805542,5.432384014129639
673,6.4832862851861925,5.445967497248663,6.309604644775391,5.73560094833374
3293,0.31, 3.24, 0.72, 1.34
2906,7.586707798947287,7.706328843316441,6.804999828338623,6.925746917724609
2671,5.719829685319695,5.419406042220746,5.92905855178833,5.783554553985596
2718,4.837027675248023,7.761848042517003,5.276209354400635,7.004292964935303
1597,8.222640107932072,7.6369093714803284,7.038018226623535,6.89479398727417
3260,0.19, 5.65, 0.03, 1.26
217,5.2389465530272,5.051743116406277,5.551956653594971,5.466890335083008
1921,6.349090769895571,5.711541030674148,6.267182350158691,5.9693379402160645
546,5.753623561773392,5.324416426853552,5.973404407501221,5.6218581199646
187,6.613053153398422,6.294533894261308,6.389168739318848,6.228053092956543
67,7.069615383547609,7.472653663335409,6.593825817108154,6.54059362411499
2381,8.08780206942623,5.685738624372378,6.976779460906982,5.936394691467285
2951,6.570162621575066,7.310409635398972,6.397715091705322,6.77176570892334
1573,4.329655923791862,4.979540037821622,4.787840366363525,5.490678310394287
3606,2.15, 4.44, 3.31, 3.15
3442,4.71, 1.62, 2.83, 2.52
787,7.155683167797275,6.419287731149939,6.617979049682617,6.34251070022583
2205,4.66342528825023,7.210706933048945,5.069276809692383,6.769830226898193
2795,4.938495244824031,7.71113044620262,5.400883197784424,6.918508052825928
1744,6.143526129948782,4.482109878820415,6.195758819580078,4.9182939529418945
1004,6.469053624061882,4.523368303970203,6.288440704345703,5.0314249992370605
1115,4.921119911988125,7.281542078937929,5.334603309631348,6.751149654388428
231,6.071268639832511,5.584848545776039,6.12766695022583,5.810461044311523
3187,0.39, 1.79, 0.07, 0.52
3519,5.24, 2.93, 2.91, 3.05
609,7.827798733960907,4.334762232554842,6.947649955749512,4.7659711837768555
3517,1.61, 2.78, 0.01, 2.75
1284,6.210533911734225,5.324401773824645,6.165096759796143,5.767550945281982
2429,5.295444647757382,4.5341660250834215,5.558847904205322,5.080431938171387
729,8.227711564742117,4.467832295974009,7.108335971832275,4.862839698791504
135,8.355447580780506,8.259830008591209,7.09152889251709,7.036304473876953
3602,1.38, 6.01, 1.72, 2.98
1432,7.661981089497866,6.241735410698146,6.808302879333496,6.300018787384033
1846,5.544485373791191,5.567530026081724,5.814260959625244,5.865681171417236
3237,0.39, 5.31, 2.16, 2.73
865,6.731685217879291,7.735655773954712,6.41342306137085,6.8962178230285645
532,6.344696082912446,8.02297902802552,6.231601715087891,7.051857948303223
3346,1.43, 3.90, 0.66, 1.65
784,7.155683167797275,6.419287731149939,6.624594211578369,6.372437000274658
1743,6.143526129948782,4.482109878820415,6.167385101318359,4.922529697418213
109,4.510424753146376,5.848267008397068,5.053878307342529,5.933873176574707
1030,5.9263916388631355,4.787312008795984,6.089712142944336,5.259427547454834
3432,3.57, 0.26, 3.07, 2.04
1394,6.995871283450826,7.150980970933008,6.613255023956299,6.714526176452637
2772,7.026605275946748,8.33183334319532,6.579812526702881,7.202445983886719
2644,7.723624785523521,6.085916820424473,6.83467960357666,6.1345391273498535
2558,8.342891402100578,4.524851702822341,7.105680465698242,5.035545825958252
2180,5.593047572039868,8.276518127613834,5.765568256378174,7.146664619445801
1327,8.543563414264959,6.174829852109672,7.154773712158203,6.206066608428955
735,8.227711564742117,4.467832295974009,7.071171760559082,4.86725378036499
928,6.451064293493763,7.987633979165475,6.34297513961792,6.965234279632568
3200,2.74, 1.24, 1.05, 2.02
3098,0.87, 0.65, 1.79, 2.48
1992,5.6316954727626465,4.919774956554308,5.858491897583008,5.388193607330322
2048,8.229464947650031,7.395035298822575,7.035019874572754,6.745304584503174
905,6.801727060482529,8.340589518178161,6.476308822631836,7.10921049118042
3307,1.51, 1.62, 2.24, 2.28
3466,1.95, 1.10, 2.81, 0.70
2449,6.810090889390995,4.375338402928269,6.489246368408203,4.865773677825928
471,6.121700467446524,8.494954602350868,6.132840633392334,7.2109856605529785
3576,1.64, 2.68, 0.00, 2.65
3376,0.58, 5.41, 1.53, 2.84
1612,4.676193102160494,8.06790047965538,5.148327827453613,7.101583480834961
670,6.4832862851861925,5.445967497248663,6.315150260925293,5.7649359703063965
2178,7.733930871942083,5.619183001275964,6.8216753005981445,5.935563087463379
544,5.753623561773392,5.324416426853552,5.964157581329346,5.648180961608887
1203,5.661669369559118,7.849468585294786,5.859950065612793,6.981317520141602
1674,6.9231479325432534,5.400456988823619,6.555772304534912,5.785908222198486
2315,7.884367351548929,7.0449047139700625,6.877036094665527,6.620283603668213
630,7.8375187739893715,5.332722186424185,6.879229545593262,5.692663669586182
1528,7.459007144388291,6.931399289528811,6.784963130950928,6.587124347686768
941,7.390844162069929,5.671277050960077,6.763777256011963,5.881282806396484
3265,1.49, 3.32, 0.87, 0.80
1998,5.6316954727626465,4.919774956554308,5.8957366943359375,5.346744060516357
703,7.142240971768175,7.383764284595187,6.626052379608154,6.761478900909424
3316,2.84, 4.48, 2.38, 2.48
2846,8.068051598423148,8.116055085647053,6.983589172363281,7.067679405212402
2727,4.936940272510902,5.90469471543601,5.363541126251221,6.166812896728516
3547,3.11, 0.18, 2.69, 2.53
3417,1.00, 1.14, 1.10, 0.48
3493,0.77, 5.23, 2.15, 2.84
2823,7.938714016629502,5.793933407261769,6.9639105796813965,6.028148651123047
3222,0.65, 1.90, 1.86, 2.44
2213,5.898949321477744,8.330447936571792,5.961109638214111,7.159682750701904
464,4.333459926435392,4.742032129814557,4.726924896240234,5.294140815734863
1964,5.070287605924927,6.166239890551031,5.48208475112915,6.252148628234863
31,6.683557944782604,5.22438383510929,6.426646709442139,5.577932357788086
3306,2.82, 4.40, 2.08, 2.85
1660,4.753743085021851,4.369499888731413,5.171044826507568,4.90928840637207
57,8.143858853804772,4.36663758969544,7.037293434143066,8.975824356079102
463,4.333459926435392,4.742032129814557,4.740020275115967,5.298363208770752
1910,5.96036687047673,7.7043298994056535,5.998939037322998,6.955883502960205
2225,7.0673486907297,6.929700228482164,6.546335697174072,6.58963680267334
2537,5.727173457905436,6.775442995152307,5.8498663902282715,6.527266025543213
1909,5.96036687047673,7.7043298994056535,5.998344421386719,6.952664852142334
1652,6.2299038921522625,5.670768450345758,6.247711181640625,5.969786167144775
