,expected_ul,expected_ur,real_ul_m1,real_ur_m1,delta_ul,delta_ur
680,7.527611904903098,5.869924453547432,0.65,3.0,0.6932875450092988,-0.0852380716295702
1619,6.012640228818088,6.179598628695163,5.467588424682617,6.87121057510376,-0.06482101385769301,-0.08406084853872375
2587,0.77,5.23,1.1,0.48,-1.38,2.3900000000000006
1309,7.909655229405351,8.432609236437298,6.669424057006836,5.448645114898682,0.9848658006944131,1.2842747332634694
2745,5.838321190318604,8.323114469902197,6.837137699127197,7.008474349975586,-0.12883140520141634,1.2333927902146975
2674,5.863363832771734,5.690164312254228,2.46,2.79,-0.1185840660930122,-0.28500868426676806
508,8.012745438267935,8.447581915143516,0.0,1.36,1.0594692808887842,1.2127439062629009
2898,7.476384037502522,6.2449607009600046,6.622832775115967,6.737557888031006,0.7129553494532059,0.12876454541190885
1153,7.869068620475629,7.778260234295344,6.598750591278076,6.523705005645752,0.9714579561079528,0.8473382028927565
1986,6.463645260430968,5.869168045837872,7.157568454742432,5.590497016906738,0.06105736980596799,-0.17026257244826049
362,7.284250624445487,4.365650699715321,6.095045566558838,5.822728157043457,0.6233128383431925,-0.4916715163186156
3093,8.249207538339023,8.228921227135197,5.277438163757324,7.242354869842529,1.214648765298251,1.1640661284108322
3539,7.446839968174924,7.667888163844919,6.350816249847412,7.232691764831543,0.7001182236375705,0.8005089753073209
2361,7.2566309047939965,8.250963616369923,5.446000576019287,6.897484302520752,0.5814757419827172,1.190722870825489
613,4.921119911988125,7.281542078937929,2.81,0.14,-0.40787579266275387,0.5288450879711322
1874,6.210533911734225,5.324401773824645,5.870583534240723,5.881854057312012,0.052805239706636975,-0.44139679490094075
593,8.02230155703615,6.35132725796972,7.004194736480713,5.644447326660156,1.079626920195329,0.07426007352147757
83,8.543563414264959,6.174829852109672,4.891720294952393,7.230607986450195,1.380364943195623,-0.03916035937714479
1524,6.344696082912446,8.02297902802552,3.1,2.98,0.10657266601181092,0.9679095814618002
1197,3.2,2.83,5.732264041900635,5.863463401794434,1.9500000000000002,1.6300000000000001
538,5.631648176213973,4.875059370162072,0.07,1.36,-0.23135555455995238,-0.4551160296182015
3530,4.936940272510902,5.90469471543601,7.052652359008789,5.779059410095215,-0.4451569717517936,-0.2214191761655524
2492,1.8,4.93,6.634053707122803,6.624989032745361,-0.6799999999999999,1.5499999999999998
2252,4.486790544985517,5.969755683636615,6.810388565063477,6.30769681930542,-0.47012531042219763,-0.09077640941148069
280,7.069281772809048,4.855182908976487,6.927343368530273,6.660630702972412,0.45102997227193864,-0.4383275280352317
3020,5.876854002622725,7.502704996898639,7.0967535972595215,6.010225296020508,-0.14108031973445279,0.6900004337577696
2205,7.005617131542111,7.458316553338744,5.178019046783447,7.055268287658691,0.4348444836844454,0.6839434988343491
46,8.008969365987703,5.8989710996076425,6.670501708984375,5.650414943695068,1.0181351298426824,-0.11276004815847074
76,5.088151856574972,5.993088019592866,6.697681903839111,6.8560051918029785,-0.3979917324448037,-0.10460923840273928
1055,5.623059193273667,5.887869665278094,5.628296852111816,7.1895036697387695,-0.29826792083155773,-0.1689383295644351
1089,4.676193102160494,8.06790047965538,4.874049663543701,5.416574954986572,-0.4883095185365276,0.9884665616561126
684,4.595601833315801,7.871098987267771,7.156818389892578,7.270198345184326,-0.48817940905480484,0.8556547085507296
1590,4.389278776100009,7.411686410536951,5.950786590576172,4.813695430755615,-0.4429756336900299,0.6127610107566772
2082,8.588725978937628,7.983107156759171,3.1,3.1,1.412777835932257,0.955062932973771
2454,5.87,6.01,6.6230149269104,6.710747718811035,2.88,3.09
3084,7.637766805853066,7.969707017293384,5.454867839813232,6.885536670684815,0.8375072157041403,0.9559001973776118
2607,5.613687299665616,5.945017629704764,2.61,2.12,-0.1735002766283289,-0.2086059512278533
3377,7.350571876778715,4.699827751933984,5.05048418045044,6.106395244598389,0.6441538393641641,-0.4415744926338867
2766,4.61,1.07,6.022580623626709,5.297149181365967,1.8100000000000005,-0.05999999999999983
2170,8.588725978937628,7.983107156759171,6.918635368347168,6.950863838195801,1.4294184990792296,0.967957563405899
306,8.20564725823152,8.413125276320319,6.978756427764893,6.889325141906738,1.180593280265212,1.2548410890034232
447,8.227711564742117,4.467832295974009,7.161559581756592,7.213433265686035,1.146108991347342,-0.4050529312293598
2542,6.731685217879291,7.735655773954712,2.16,2.73,0.3182621565084416,0.8394379509261478
1423,5.635742407701582,6.072885809047759,5.300987720489502,6.71776819229126,-0.3020937624949509,-0.03759831418222159
3331,8.061027788216457,4.368315294799131,5.05946683883667,6.057271957397461,1.0317342510765641,-0.51193086761542
2314,7.069281772809048,4.855182908976487,5.959489345550537,5.426008701324463,0.46685572071554216,-0.4735181103106223
2461,5.084651951333345,7.54755676592945,5.425601005554199,6.898592472076416,-0.35634946391934097,0.670937426940192
3489,5.490168434605798,4.508510133701339,7.126676082611084,5.63394021987915,-0.2662660060069948,-0.4216713695945593
3177,5.96,4.22,3.1,3.03,3.12,1.65
3615,5.732352877405256,7.712405231245085,2.84,2.65,-0.20093903467360175,0.7800445821361981
3529,8.205241388258523,5.422857846281721,0.01,1.95,1.152589029249734,-0.3562015638134941
1223,7.324366362461593,7.163780542202345,5.876118183135986,6.221626281738281,0.6141798809857626,0.4330876787379889
2266,5.631695472762647,4.919774956554308,6.331031322479248,6.274341583251953,-0.2518461112522452,-0.41047387614832864
331,5.173811339482887,7.665755675838949,6.556919097900391,5.737490653991699,-0.31509409035720104,0.7261594996914882
1226,4.753743085021851,4.369499888731413,4.958282470703125,6.8578200340271,-0.43543395126354945,-0.5827439162002275
3584,7.737903799305759,6.575797309981807,5.264218330383301,7.277171611785889,0.8479153769119598,0.15495180140636666
1034,7.661981089497866,6.241735410698146,3.06,2.95,0.8523626164448874,-0.06363873480966653
2111,4.555681624751866,5.978297273546386,6.562379360198975,6.516624927520752,-0.5019675108377335,-0.1473259526193864
360,7.729288047979072,6.013855469911796,5.967376708984375,6.874574184417725,0.8234667245842964,-0.12374256780793047
733,5.677710652531159,6.674367036827218,4.992753505706787,6.154706001281738,-0.18572556954525687,0.16865405083478624
2750,7.713956176779773,4.988425149389483,3.02,2.8,0.8732898826818722,-0.4669829469239932
2698,6.750577118655875,4.53824242165042,7.123297691345215,7.122825145721436,0.2138058212010412,-0.4180831093554396
14,8.229464947650031,7.395035298822575,0.07,3.11,1.1888412827940744,0.5851922354680825
310,8.479683313148325,6.723465282514402,6.829930305480957,6.204868793487549,1.343021783607309,0.22905333717138454
9,5.097793658773378,6.414866257858373,6.7009124755859375,5.149878025054932,-0.43752662320904356,0.14962225074777713
1025,4.6,1.59,6.286418437957764,6.82750129699707,3.2199999999999998,-0.2899999999999998
3243,1.83,0.44,5.963710308074951,7.145355701446533,-0.69,-0.6800000000000002
228,4.663505295518664,6.412111868565615,6.623288154602051,6.717137336730957,-0.421829959150525,0.03853284329706064
3162,5.631648176213973,4.875059370162072,6.412178039550781,6.890652179718018,-0.22841013143373168,-0.4507687052468645
479,5.78,0.47,0.03,2.86,2.6700000000000004,-1.5399999999999998
2428,7.163454978041655,7.352489120518554,1.33,2.51,0.5321716948080129,0.57748425677954
2484,2.92,0.84,6.31098222732544,6.198763370513916,0.33999999999999986,-1.5900000000000003
1610,8.404046816511814,6.490159795692465,6.324434757232666,5.589801788330078,1.2791617342669408,0.061666295936605664
2065,5.548512306258504,7.353247459344164,5.796316146850586,6.119893550872803,-0.27901950831669176,0.5880549506466544
2106,5.631648176213973,4.875059370162072,2.89,2.3,-0.2855452365667883,-0.41445421778958824
3296,7.11902076175705,6.37005100445339,6.010708332061768,6.947007656097412,0.537897409706269,0.05764637188503041
3150,6.259851120982756,5.933193298182134,5.784529685974121,6.969369411468506,0.06264796165048026,-0.1954626123098091
792,4.659574296014937,6.094731097279992,5.647835731506348,7.250335216522217,-0.4263965825861371,-0.1289346169839236
2577,7.459007144388291,6.931399289528811,6.879229545593262,5.692663669586182,0.6740440134373635,0.344274941842043
588,8.534337308062304,8.542354584808173,7.079734325408936,4.962405681610107,1.3793595096003894,1.32832098113996
3126,8.012745438267935,8.447581915143516,6.6155548095703125,6.114981651306152,1.0675359350941065,1.285829214337852
343,8.590860756267281,8.593778042569701,6.48967170715332,7.100409030914307,1.4109505733144,1.3039483115821522
164,7.235202577986116,4.575588544870495,5.5805745124816895,5.399470329284668,0.5786536010879226,-0.4560553226221806
3052,6.349090769895571,5.711541030674148,6.875039577484131,6.63253116607666,0.10827274621393013,-0.27195515844328355
1475,8.442836151310226,5.233852766645885,6.350351333618164,6.647806167602539,1.304818496891281,-0.3375502599349254
2222,6.731685217879291,7.735655773954712,7.069940567016602,5.389399528503418,0.3116717901449162,0.8017916572860111
185,8.455953873055984,5.314828441961492,5.264122486114502,5.212281703948975,1.2952473529754176,-0.3290652767579907
2301,5.863363832771734,5.690164312254228,5.368722915649414,5.209999084472656,-0.183161168754145,-0.24528814898844775
3298,6.11674974032745,6.565411445286373,5.373639583587647,5.214347362518311,-0.004230045591739895,0.1351894108320275
863,3.51,0.16,6.595832347869873,6.83918571472168,2.69,-0.9899999999999999
222,8.008969365987703,5.8989710996076425,3.08,1.73,1.0438967341517653,-0.1340117266252676
1081,6.923147932543253,5.400456988823619,7.178555965423584,6.512861251831055,0.361047998918985,-0.34993020294884225
1182,8.534337308062304,8.542354584808173,6.3857269287109375,6.409066677093506,1.3728459140193348,1.265715123290839
3434,0.09,5.89,7.1744303703308105,7.022197723388672,-2.37,2.86
3055,3.37,5.91,6.399988174438477,6.0313801765441895,0.54,2.98
2762,4.83,3.27,5.009083271026611,6.104535102844238,2.3000000000000003,0.7400000000000002
780,5.719829685319695,5.419406042220746,6.797412395477295,6.58556079864502,-0.21983706272717995,-0.35618819224580633
2743,4.57,2.23,6.207013130187988,6.108883380889893,1.7000000000000002,-0.08000000000000007
477,8.590860756267281,8.593778042569701,5.433226585388184,7.122690200805664,1.4038404544484333,1.3790439651160877
1635,6.724298831059519,4.444699601713287,4.610419273376465,5.786344528198242,0.24678027255732182,-0.45268599551571675
1292,5.173811339482887,7.665755675838949,7.144058227539063,6.474555015563965,-0.3169976242927479,0.7240432963833827
2277,7.278876197895297,6.446800428175513,6.335104942321777,5.576171398162842,0.5954150086252765,0.10924501969773015
2799,4.832724188020175,7.653654471646802,6.845495700836182,5.915073871612549,-0.35373249227767634,0.7093757546057864
2800,5.863363832771734,5.690164312254228,5.186456680297852,6.944278717041016,-0.17085018700365673,-0.24487234698649463
2537,8.355447580780506,8.259830008591209,7.108335971832275,4.862839698791504,1.2639186882634164,1.2235255347142555
1225,4.503068467379621,7.6130129229538515,6.836814403533936,7.009422779083252,-0.4552140033235039,0.7551928889267518
2372,6.589991447327363,8.506751999025825,6.209767818450928,6.115066051483154,0.2214168280341502,1.2637867776207958
3274,5.05,3.79,6.137088298797607,5.169686317443848,1.9499999999999997,0.6600000000000001
997,3.35,4.74,5.35836935043335,7.131546974182129,1.3800000000000001,2.1100000000000003
2670,5.46,5.65,0.0,2.36,2.69,2.4400000000000004
885,4.54,3.95,3.06,2.83,1.15,0.9900000000000002
2547,4.510424753146376,5.848267008397068,6.167385101318359,4.922529697418213,-0.5434535541961534,-0.08560616817763922
2692,5.01,2.55,6.291715145111084,5.028841972351074,2.42,-0.3200000000000003
3267,8.455953873055984,5.314828441961492,6.684574604034424,5.659192562103272,1.3132541545806422,-0.3261355892579907
2336,6.465570095279426,8.480419147201207,3.07,2.71,0.1172534258153144,1.2200646283108263
2180,2.74,1.53,6.99070405960083,6.3992204666137695,-0.22999999999999998,1.51
1212,4.525626580304412,7.92211182277876,6.9779133796691895,7.211766242980957,-0.42786701481887945,0.8939688937016115
931,4.592380378224597,4.807110618895463,5.951622486114502,5.951399326324463,-0.5309654736735965,-0.4379498249827112
432,4.676193102160494,8.06790047965538,6.666685104370117,5.648256301879883,-0.4510041634645061,0.9793489583541106
203,5.933654822241603,8.090066214077178,6.836976051330566,6.283493995666504,-0.09086652861899314,1.0489146904870896
2371,6.259851120982756,5.933193298182134,5.187436580657959,7.055135726928711,0.05008330253182791,-0.18187275330102004
2771,4.91,5.01,4.743716239929199,5.332905292510986,2.04,2.21
2480,5.898949321477744,8.330447936571792,6.929707050323486,5.67789363861084,-0.06073552730765641,1.1217134242426905
3308,8.404046816511814,6.490159795692465,6.460140705108643,4.883063793182373,1.2867548891741665,0.049876020362875195
2022,0.27,0.33,6.905313491821289,6.906710147857666,-0.77,-1.1099999999999999
1060,6.143526129948782,4.482109878820415,3.09,2.79,-0.021828121912790266,-0.4634005086002393
410,7.334916617192277,5.236674447082557,5.9835524559021,6.274256229400635,0.668416048802384,-0.428544383026086
3352,8.342891402100578,4.524851702822341,5.902688980102539,6.7244720458984375,1.2796303699960863,-0.4283987053502667
2846,4.607208629178763,7.621184276772095,3.21,1.95,-0.4987460178854457,0.7167910806661384
3028,2.98,2.01,4.910446643829346,7.078233242034912,0.41999999999999993,1.9999999999999998
1882,5.82,1.82,1.36,2.81,2.7100000000000004,-0.72
2595,4.753743085021851,4.369499888731413,2.08,2.85,-0.4173017414857174,-0.5397885176406572
511,8.08780206942623,5.685738624372378,5.075064182281494,5.990826606750488,1.077496664763144,-0.2782229768849458
381,7.661981089497866,6.241735410698146,2.31,2.88,0.8478345707905905,-0.05716757773569192
2649,8.143858853804772,4.36663758969544,6.788055419921875,7.12549352645874,1.1445254721519404,-0.43189203524352493
714,2.55,6.25,5.9608025550842285,5.944554328918457,-0.20000000000000018,3.26
672,7.553297026058077,6.424834183013787,6.6362175941467285,6.94235372543335,0.7480087112387412,0.07375614956652132
3280,8.08780206942623,5.685738624372378,4.843255996704102,7.204840183258057,1.0761553218371187,-0.2729124414540376
118,5.077524219203911,4.309465147195566,6.807147979736328,6.932520866394043,-0.4809927600136179,-0.43879821187425794
1579,7.026605275946748,8.33183334319532,5.87074613571167,5.3566060066223145,0.4339391268073438,1.1831388279670483
2711,7.163454978041655,7.352489120518554,5.895572662353516,6.4677019119262695,0.5136766119527882,0.5619775123947743
2047,7.135618444588085,4.353378840391947,7.072203636169434,6.063101768493652,0.4977853261493639,-0.4337348261424765
2704,6.810090889390995,4.375338402928269,5.541385650634766,5.4586286544799805,0.3630117077198527,-0.5976072872267606
289,4.812831587262243,7.649990921490103,6.977816581726074,6.903029441833496,-0.4325855308102664,0.7050703816341457
769,8.108488624674093,6.46666691227558,6.715863227844238,6.125947952270508,1.1155396157324429,0.072343563276557
2116,4.965662261287368,7.037480847092734,7.126439571380615,5.192049026489258,-0.3916637694438334,0.3890862624369724
2302,6.412234786652339,8.268463175777713,6.046525001525879,5.935452461242676,0.10691023220897922,1.152923624996463
2976,4.921344147058171,4.4645732206082815,5.95867919921875,5.171536922454834,-0.37136663403924075,-0.4498173433565622
1156,5.070287605924927,6.166239890551031,6.772527694702148,5.87489652633667,-0.3984395058914796,-0.012411919141351646
2747,8.111992343842878,7.792944786872195,5.274837017059326,7.274685382843018,1.1314854468702222,0.8882025459664336
3069,5.1330067814896445,5.661680387297199,2.18,1.62,-0.4669053851058145,-0.31363279934830857
2835,6.801727060482529,8.340589518178161,3.37,2.62,0.2958309690213472,1.2093810983783566
3604,7.350571876778715,4.699827751933984,7.176013946533203,6.497697353363037,0.6552798807765177,-0.4031228210335449
3155,6.233779917764517,5.2560473492327695,6.6922221183776855,7.133679866790772,-0.03334330458655721,-0.054201979380511744
3285,7.446839968174924,7.667888163844919,0.88,0.54,0.7099329628648654,0.8039908402365201
324,0.2,4.3,6.008776664733887,6.962749004364014,-1.93,2.9399999999999995
3586,5.68,0.87,6.697619915008545,7.122656345367432,2.7399999999999998,-0.7999999999999999
1160,7.390844162069929,5.671277050960077,6.942257404327393,6.293929576873779,0.6243746834627508,-0.20731353284119258
2685,5.762047460969978,4.62176524655831,5.541563034057617,5.487446308135986,-0.17945129543871374,-0.4673680160759677
1826,0.06,4.19,6.921567440032959,6.408948421478272,-2.06,1.0800000000000005
40,7.165902132724979,5.720546388770775,4.950499534606934,6.050048828125,0.5776514956705352,-0.2973311899645763
721,7.165902132724979,5.720546388770775,6.902300357818604,6.08566951751709,0.48274993393347465,-0.20442280754880482
2790,5.437183938655903,5.586630509498665,3.39,2.45,-0.25574199136729003,-0.302442862388542
15,6.129977409305906,4.648023946279462,7.040623664855957,6.809843063354492,0.011730853977536704,-0.5024734902439754
611,4.04,0.16,5.0218892097473145,7.21638822555542,0.7800000000000002,-1.4500000000000002
2915,6.543653318732075,5.0219967212590015,5.095623970031738,5.98583459854126,0.20797474130897964,-0.4839298877803051
3098,4.376814857163041,8.241172524133344,7.158932209014893,7.277929306030273,-0.47882936891117733,1.0890891272217225
1709,7.142187525764703,6.645058636098719,5.377589702606201,5.231851577758789,0.4971493978655328,0.2270655674036508
1608,7.422119544718219,6.794953939112284,2.98,2.87,0.6487344968056217,0.24911272207126878
3368,2.39,0.82,6.920642852783203,6.935112476348877,-0.25,-0.5000000000000001
3133,2.38,1.06,6.6414337158203125,6.423551559448242,-0.0900000000000003,0.18000000000000005
1659,4.837027675248023,7.761848042517003,6.217086791992188,6.877532005310059,-0.43742405738747525,0.749415944128331
3282,8.328110113424827,6.053018733581053,6.309813976287842,7.118775844573975,1.2598322775788802,-0.06154091684009
1869,7.733930871942083,5.619183001275964,6.778914451599121,5.319161891937256,0.9015133838439384,-0.3011236813107061
1631,5.39,4.47,5.527630805969238,5.467588424682617,2.55,1.9099999999999997
630,4.938495244824031,7.71113044620262,5.896939754486084,4.834118366241455,-0.47838440910663316,0.8063562572072582
2615,0.93,1.82,7.171891212463379,7.2257256507873535,-1.0799999999999996,-0.24999999999999978
1466,5.820418141863654,4.844784299627777,6.2252397537231445,6.889988422393799,-0.15121863029210747,-0.48895736525869804
1988,4.27,1.74,7.108437061309815,5.357723236083984,1.4899999999999998,-0.4099999999999999
2498,6.210533911734225,5.324401773824645,7.009062767028809,4.910122394561768,0.04060059264242799,-0.4318948608494271
982,7.729288047979072,6.013855469911796,6.841378688812256,5.920747756958008,0.8313922349907905,-0.1275143497293172
639,7.165902132724979,5.720546388770775,6.306341648101807,7.163949489593506,0.48658132049963676,-0.21870455727414662
2213,6.143526129948782,4.482109878820415,6.355123043060303,7.210100173950195,-0.009185738337350813,-0.4740029828128858
527,8.342891402100578,4.524851702822341,6.405248641967773,5.942054271697998,1.2816221188059007,-0.501658058987962
1791,6.647077528850794,6.532186990064634,6.629031658172607,6.138561725616455,0.22525116624093044,0.11342144517327668
2567,1.64,2.68,6.132840633392334,7.210985660552978,1.64,0.03000000000000025
3118,3.02,0.52,2.84,0.78,0.3900000000000001,-1.1
901,6.570162621575066,7.310409635398972,2.79,3.28,0.18267091854161865,0.49674472222148136
3303,4.376814857163041,8.241172524133344,5.965780735015869,7.194840908050537,-0.45991085465946835,1.0881521422058533
3413,5.258592184634205,5.5683582750570055,7.024889945983887,4.9266791343688965,-0.3477091230440177,-0.2982703717935804
2977,4.491336706891902,7.933169892931429,5.292710781097412,4.914390563964844,-0.4568320476857348,0.8888826881889971
3502,7.278876197895297,6.446800428175513,5.937558650970459,6.8724045753479,0.597176921924838,0.10202665879685124
3616,4.66342528825023,7.210706933048945,5.933291912078857,6.932360649108887,-0.38295094008229036,0.4232256250655464
2366,3.66,3.89,5.972198009490967,4.828127861022949,0.94,1.25
3532,7.390844162069929,5.671277050960077,5.449158668518066,5.171328544616699,0.6286180573336004,-0.17565726758240352
1217,5.793197099599796,5.868478418281665,0.01,0.89,-0.15998607453350466,-0.29753386885822763
657,4.75,0.01,6.907154560089111,6.153794288635254,1.8199999999999998,-2.1700000000000004
764,3.29,3.85,4.94951057434082,7.008997440338135,0.7999999999999998,1.2000000000000002
1990,4.556709223164192,5.827323949814772,5.877313613891602,5.342024326324463,-0.4458704658616872,-0.21540876579191703
2971,5.801997738914142,5.678877845711639,6.428135871887207,6.906265735626221,-0.214114111824383,-0.12053154378421027
1288,5.27,2.98,5.218052864074707,6.991387367248535,2.3999999999999995,0.43999999999999995
3088,8.588725978937628,7.983107156759171,5.597587585449219,5.364138603210449,1.4183835335640929,0.9711986255702065
1662,5.172953853175869,4.954979494850245,4.812136650085449,6.971632957458496,-0.49611925168252924,-0.405527039726171
510,4.510424753146376,5.848267008397068,1.08,0.87,-0.5646394291351182,-0.14255959835342047
533,5.258592184634205,5.5683582750570055,6.024606704711914,5.820888996124268,-0.34791654720783605,-0.2811314138162855
1083,7.553297026058077,6.424834183013787,7.069175720214844,5.010408878326416,0.7570996116598838,0.058889797485222495
3366,5.258592184634205,5.5683582750570055,6.356346130371094,6.780180931091309,-0.3336562551546134,-0.3094712766397718
1873,5.712034673205158,5.569806680267073,1.1,1.85,-0.15854886103556431,-0.312047377044939
674,5.295444647757382,4.5341660250834215,7.129956245422363,7.003868579864502,-0.25613101294818463,-0.5558636914082777
3457,3.04,5.01,6.966752052307129,6.4930739402771,0.9100000000000001,3.6499999999999995
2907,6.702910275425484,6.983551583855622,5.889973640441895,6.439147472381592,0.31135687347846286,0.3663907867364813
2672,4.325847490847472,4.364834055895022,6.622559547424316,6.751786708831787,-0.44331373351776193,-0.5396168375070776
2719,5.623059193273667,5.887869665278094,5.138065338134766,7.08754825592041,-0.25555857024562023,0.27415306295265385
1598,3.62,0.48,6.299228668212891,6.275881767272949,0.5100000000000002,-1.09
3260,8.590431281306838,7.326648200065144,5.101850509643555,5.251708984375,1.4213081085468282,0.5750131254496642
217,7.995410974711108,6.475854982827733,5.972113609313965,5.874570846557617,1.0487242300211665,0.043336977456639225
1922,8.111992343842878,7.792944786872195,6.526283264160156,5.778455257415772,1.1389036025403882,0.913303253974246
546,6.647077528850794,6.532186990064634,7.119719982147217,6.984757423400879,0.21605059327340115,0.11042023209954621
187,7.476384037502522,6.2449607009600046,5.232898712158203,6.875234603881836,0.7281812367517899,0.14433995434745572
67,8.543563414264959,6.174829852109672,6.711714267730713,6.876273155212402,1.3712764269602706,-0.03176413821625612
2382,6.399140066217672,5.154293013067931,2.72,2.52,0.025326913904439863,-0.4018478865902724
2952,6.801727060482529,8.340589518178161,6.833645343780518,6.987030982971191,0.3128750364041597,1.2280478426105343
1574,5.544485373791191,5.567530026081724,5.952681064605713,5.945026874542236,-0.2628972098269733,-0.3025385240281393
3606,7.459007144388291,6.931399289528811,5.044938564300537,7.046401500701904,0.6681441072789163,0.3468703664941426
3442,5.2389465530272,5.051743116406277,6.198156356811523,5.984594821929932,-0.29009426041884456,-0.41638890263669204
788,6.121700467446524,8.494954602350868,5.06733512878418,6.708566665649414,-0.009301481863778882,1.054936425318397
2206,2.03,2.18,6.570772647857666,6.7743730545043945,-1.0700000000000003,-0.5499999999999998
2796,4.318525983676661,5.196992209445714,6.010026454925537,6.938058376312256,-0.46764020742441303,-0.35449094485116106
1745,5.052752467634598,4.752743778538872,5.855362415313721,5.363366603851318,-0.36057522630461136,-0.46473401992304186
1005,7.341364224392579,5.317270968081875,5.47691535949707,6.430370807647705,0.6359113053862311,-0.34698894250162127
1116,8.419428866872016,8.18248587518804,6.37671422958374,5.606562614440918,1.3309779582111272,1.1206524935352071
231,6.465570095279426,8.480419147201207,6.719517707824707,6.868760585784912,0.11239731619617377,1.2889275433498888
3188,7.284250624445487,4.365650699715321,6.317911624908447,5.575908184051514,0.6211932971749796,-0.48603053273707175
3519,1.63,2.89,5.201442718505859,6.8960280418396,0.5799999999999998,1.5100000000000002
610,4.641207889141068,8.341305669455718,4.802783489227295,6.92571496963501,-0.3806813206062465,1.1249174439002978
3350,5.727173457905436,6.775442995152307,7.109143257141113,6.968011856079102,-0.15909181995711297,0.25887957962496344
1285,5.8889979450622585,7.447364853870637,6.938634872436523,6.429297924041748,-0.08000382495727276,0.5924544801828926
2430,4.609674512575268,4.872984313121305,6.125718593597412,6.336339473724365,-0.43948596792399997,-0.4568224915356778
730,7.827798733960907,4.334762232554842,2.61,2.15,0.9121884205453794,-0.4554594585767502
135,4.872495236083123,6.836492448354722,6.982615470886231,5.985467910766602,-0.3433269837655102,0.22333231499290562
3602,5.702446858739156,7.049413697757441,5.042019844055176,6.8893656730651855,-0.20339496865342177,0.1737523246190129
1433,0.41,6.17,2.29,2.62,-1.6500000000000001,3.34
1847,5.9,3.85,2.14,2.91,2.8300000000000005,0.9900000000000002
3238,8.479683313148325,6.723465282514402,3.08,2.84,1.377999219672983,0.23825438697607204
866,0.37,3.17,2.85,2.48,-2.04,3.15
532,5.77667773097745,5.57668245395854,6.382054328918457,6.797316551208496,-0.24792897373446365,-0.24420654216572757
3346,7.804946636857294,7.463040117510657,6.000609397888184,6.911920547485352,0.9478528258221379,0.6698463003719848
785,4.556709223164192,5.827323949814772,5.955581188201904,6.853128433227539,-0.5271659561265807,-0.26543089103605766
1744,5.631695472762647,4.919774956554308,6.918826580047607,6.936681270599365,-0.22366694255107333,-0.4435916472970103
109,4.938101007612459,7.537528696345408,2.19,2.25,-0.4343398073594651,0.6774393942824197
1031,5.052752467634598,4.752743778538872,5.026924133300781,7.194666862487793,-0.3954816136337138,-0.4979156872509227
3432,8.103192145283476,4.40494970741685,6.800868034362793,7.0290632247924805,1.0627663678481731,-0.5043849521595662
1395,7.026605275946748,8.33183334319532,5.345606803894043,4.953446388244629,0.4417635477362989,1.1883425518745199
2773,5.770630707255692,6.286067967444875,6.557942390441895,5.750855445861816,-0.21492208052506978,-0.0029530477223609353
2645,6.259851120982756,5.933193298182134,4.808799743652344,6.926448822021484,0.05104031470834158,-0.18457498947655715
2559,0.87,0.65,1.05,2.02,-0.92,-1.83
2181,7.67143840479168,7.635198347554037,2.97,0.02,0.8086120574406062,0.7531936097000331
1328,7.935064036539107,6.946693916317449,1.97,2.08,0.9725730010776816,0.43132402419708793
736,6.731685217879291,7.735655773954712,6.557446002960205,7.004978656768799,0.2938824262838322,0.834560383634888
929,7.350571876778715,4.699827751933984,6.762289524078369,5.335785388946533,0.6367056429530313,-0.40794888991171874
3201,1.36,5.51,7.07693338394165,5.376039028167725,0.020000000000000018,2.98
3099,7.354125602782436,8.31770981019325,4.855644226074219,7.152083396911621,0.6624613838798483,1.1674984759647344
1993,6.702910275425484,6.983551583855622,5.007050514221191,5.3807692527771,0.3087051820416953,0.31024654921817074
2049,8.08780206942623,5.685738624372378,1.83,3.34,1.1260210444933687,-0.31387942906390087
906,4.659574296014937,6.094731097279992,7.074767589569092,7.033241748809815,-0.4227478246515668,-0.12346577161649197
3322,4.456177576301689,4.96795109712024,6.893465518951416,6.929675102233887,-0.4418999116438673,-0.4415766815052482
3466,4.569167883819932,7.13796522520818,4.8057122230529785,6.941840648651123,-0.46998283105433547,0.2509970893744402
2450,3.01,5.36,6.827961444854736,6.282896041870117,-0.29000000000000004,2.4000000000000004
471,4.318525983676661,5.196992209445714,5.058791160583496,5.934094905853272,-0.5148962003138182,-0.11695403765511614
3576,5.613687299665616,5.945017629704764,6.373871803283691,6.772781848907471,-0.17521307570059452,-0.14324445144147635
3376,4.555681624751866,5.978297273546386,6.255120277404785,5.555825233459473,-0.49480255569857423,-0.1280979710520027
1613,4.777792202757764,7.7374607710328815,5.089294910430908,6.185558319091797,-0.4724142677317378,0.7612315802064655
671,7.134850940825273,7.873483835118763,6.78257417678833,6.32616662979126,0.4986333466785444,0.9311301096854132
2179,8.09712583567949,6.547418305655669,6.284011363983154,5.344074249267578,1.10642177607866,0.14819783904189965
544,5.732352877405256,7.712405231245085,5.305781364440918,7.073868274688721,-0.17077431604567206,0.7347831990795575
1204,4.556709223164192,5.827323949814772,4.941680908203125,5.432690143585205,-0.5504093834031911,-0.23094173622038383
1675,1.48,0.97,5.347263813018799,6.659770965576172,0.95,-0.30000000000000004
2316,7.459007144388291,6.931399289528811,6.025663375854492,5.786423683166504,0.6702822450962991,0.3407692350549336
